U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
34.34747	3.29001	0.001	1.5	0	1	
35.57781	4.25046	0.001	0.7	1	1	
31.79794	3.57775	0.001	0.7	9	1	
36.26234	4.28701	0.001	1.2	6	1	
37.98702	4.95059	0.001	0.1	0	1	
40.78657	5.30508	0.001	0.3	3	2	
37.91722	4.72381	0.001	1.6	9	2	
18.88287	2.82027	0.001	1.9	22	1	
20.08576	2.38496	0.001	0.8	6	1	
21.14297	2.67136	0.001	2.9	17	1	
21.69246	2.8597	0.001	2.1	21	1	
22.71722	4.0548	0.001	1.9	7	1	
21.75274	3.14392	0.001	1.8	12	1	
22.22547	3.46092	0.001	3.2	26	2	
23.9603	3.17454	0.001	0.1	3	2	
12.81616	2.44919	0.001	4.7	29	1	
13.25331	2.63501	0.001	1.9	11	1	
13.01696	2.2959	0.001	1.4	9	1	
15.80933	2.51649	0.001	0.3	16	1	
15.02877	2.29086	0.001	1.8	10	2	
85.21064	17.00999	0.01	0	0	1	
92.50579	15.71218	0.01	0.1	2	17	
16.10.2019	18:00:00					
5.67						
13.69						
411.45117	9.21101	0.01	0	0	3	
454.39477	10.42025	0.01	0	5	5	
404.23553	9.17833	0.01	0	1	5	
391.54852	8.11279	0.01	0.1	4	4	
404.37081	8.90265	0.01	0	1	6	
637.72552	15.07866	0.01	0	1	5	
383.25845	8.89162	0.01	0	1	6	
643.30432	15.42761	0.01	0	0	10	
529.84759	11.74779	0.01	0	1	7	
580.14916	14.97546	0.01	0	0	11	
75.83055	1.94005	0.001	1.4	37	14	
101.99021	3.04718	0.001	0.1	9	1	
108.89455	2.76427	0.001	0.4	12	1	
118.98418	3.03286	0.001	0.1	19	1	
120.43614	3.23133	0.001	0.8	12	1	
120.17368	2.63018	0.001	0.5	16	2	
128.16479	3.10709	0.001	0.6	18	2	
37.70918	1.33026	0.001	0.4	9	0	
33.26267	1.54599	0.001	0.6	16	0	
34.08287	1.62668	0.001	0.2	2	0	
39.21887	1.9833	0.001	0.1	9	0	
36.2904	1.51095	0.001	0.7	23	0	
38.12012	2.17402	0.001	0.1	1	1	
43.78591	2.19389	0.001	0.5	2	1	
37.6823	1.77901	0.001	0.4	4	1	
38.40234	2.4235	0.001	0	12	1	
51.9147	2.75002	0.001	1	0	1	
60.08411	2.73257	0.001	0.8	9	2	
62.79015	3.43243	0.001	0.8	2	1	
63.85735	4.10889	0.001	0.5	0	2	
65.89861	4.09006	0.001	0.9	8	2	
22.23989	1.53369	0.001	1.8	53	0	
24.553	0.89384	0.001	0.6	39	0	
25.76922	1.08929	0.001	0.7	9	1	
32.10526	1.37873	0.001	1.2	10	1	
29.45313	1.40355	0.001	1.2	10	1	
29.85261	1.13462	0.001	1.1	13	1	
26.16475	2.97692	0.001	1.5	11	1	
29.11247	2.69292	0.001	0.6	12	1	
33.859	3.11153	0.001	0.7	6	1	
37.10429	3.20678	0.001	0.8	2	1	
35.01855	2.93642	0.001	1.1	6	2	
17.27971	1.81686	0.001	1.4	12	1	
20.38164	2.21688	0.001	0.5	1	1	
20.94266	2.11785	0.001	0.5	1	1	
18.18622	1.2694	0.001	1.8	50	1	
19.75436	1.49705	0.001	1.5	6	1	
19.24619	1.51414	0.001	1	5	1	
20.67891	2.40129	0.001	1.7	17	1	
22.7243	2.54631	0.001	1.5	13	1	
13.23572	1.74923	0.001	1.7	14	1	
13.67135	1.89673	0.001	2.3	8	1	
13.32678	1.97523	0.001	1.6	10	1	
14.4064	1.52921	0.001	0.9	11	1	
14.13533	1.82581	0.001	1.3	16	1	
87.24559	13.74697	0.01	0	0	1	
95.96717	13.21245	0.01	0	0	15	
17.10.2019	0:00:00					
2.31						
13.41						
390.81427	8.92522	0.01	0	1	3	
429.57229	9.99485	0.01	0	0	5	
400.84161	9.34722	0.01	0	0	4	
389.12011	8.17091	0.01	0	1	4	
397.96234	8.89063	0.01	0	0	5	
566.06256	12.50588	0.01	0	0	4	
368.90292	8.0256	0.01	0	0	5	
576.08703	12.33137	0.01	0	1	8	
510.36322	11.0022	0.01	0	0	7	
514.04016	13.22972	0.01	0	0	10	
727.7976	22.92279	0.01	0	0	13	
95.04399	3.34798	0.001	0	1	10	
105.14171	2.14522	0.001	0.5	14	1	
113.55401	4.18248	0.001	0	0	1	
115.22175	4.81185	0.001	0	2	1	
114.9033	4.64218	0.001	0	2	2	
122.52085	5.3665	0.001	0	2	2	
36.44223	1.78594	0.001	0	11	0	
32.97502	1.80402	0.001	0.2	3	0	
33.90525	1.78389	0.001	0.1	1	0	
36.39046	1.94895	0.001	0.1	7	0	
34.12976	1.48619	0.001	0.5	6	0	
36.49259	1.29114	0.001	0.8	7	0	
41.94723	1.06878	0.001	0.9	8	1	
35.02491	0.90046	0.001	1	2	1	
37.18085	1.60552	0.001	0.8	1	1	
51.28689	2.08718	0.001	0.9	5	1	
60.51738	2.41276	0.001	1	13	1	
62.21814	4.15323	0.001	0.4	4	1	
62.50835	5.20406	0.001	0	0	2	
64.49081	5.21576	0.001	0	0	2	
21.71543	1.49042	0.001	0.5	14	0	
24.35967	1.75993	0.001	0	7	0	
25.62845	2.15404	0.001	0	7	0	
29.07296	1.4527	0.001	1.1	9	1	
27.67095	1.51644	0.001	0.8	4	1	
27.39734	1.40705	0.001	1	0	1	
25.40037	1.48269	0.001	1.2	2	1	
29.86328	1.86908	0.001	1.3	6	1	
35.74263	1.93827	0.001	1.6	17	1	
37.86932	3.89055	0.001	0.2	2	1	
35.77975	3.96918	0.001	0.2	1	2	
16.55965	1.7767	0.001	0.1	6	1	
19.24667	2.09787	0.001	0	5	1	
19.98447	2.22396	0.001	0.1	4	1	
18.49172	2.10248	0.001	0.1	4	1	
19.75703	2.4605	0.001	0	4	1	
19.39175	2.51018	0.001	0	0	1	
20.72504	2.74201	0.001	0.2	1	1	
22.92599	2.87694	0.001	0.4	2	1	
11.72825	1.2229	0.001	1.2	9	1	
11.91441	1.00705	0.001	1.9	7	1	
12.23397	0.98888	0.001	1.8	3	1	
14.41053	1.32038	0.001	1.4	1	1	
14.24887	1.2679	0.001	1.6	5	1	
80.37207	12.22236	0.01	0.1	0	1	
88.67232	12.2346	0.01	0.1	0	14	
17.10.2019	6:00:00					
1.61						
12.94						
438.33435	11.57731	0.01	0	0	3	
518.19348	14.08731	0.01	0	0	5	
450.50076	12.36443	0.01	0	0	5	
461.01083	11.46666	0.01	0	0	4	
474.15258	12.5984	0.01	0	0	5	
653.51098	17.70429	0.01	0	0	5	
419.09396	11.19198	0.01	0	0	6	
632.7127	16.23139	0.01	0	0	8	
519.53564	11.65605	0.01	0	0	7	
541.11914	13.17161	0.01	0	0	10	
695.24542	20.85098	0.01	0	0	13	
94.08088	1.82228	0.001	0.4	19	10	
99.98889	3.64199	0.001	0	0	1	
109.50842	4.31833	0.001	0	2	1	
112.43916	4.63991	0.001	0	2	1	
112.82741	4.54219	0.001	0	2	2	
120.4258	5.24676	0.001	0	2	2	
41.60741	2.47299	0.001	0.3	8	0	
35.16	2.12723	0.001	0.3	3	0	
36.88752	0.43295	0.001	1.3	21	0	
41.19161	0.74164	0.001	1.2	11	0	
38.8508	0.83272	0.001	1.3	34	1	
39.65373	1.95078	0.001	0.2	3	0	
43.49645	2.66249	0.001	0	3	1	
36.86219	2.06558	0.001	0	0	1	
38.33514	2.46976	0.001	0.1	5	1	
50.65869	3.53909	0.001	0	1	1	
58.19119	4.33947	0.001	0	1	1	
60.82238	4.956	0.001	0	1	1	
61.43817	5.18997	0.001	0	0	1	
63.93185	5.22377	0.001	0	0	2	
22.30544	2.25659	0.001	0.4	1	0	
24.30773	2.25848	0.001	0.2	3	1	
25.57773	2.10538	0.001	0.6	6	0	
30.60678	2.05333	0.001	0.9	7	1	
28.00738	1.60613	0.001	1.1	7	1	
28.37316	1.44698	0.001	1.5	0	1	
26.19077	1.61196	0.001	1.1	2	1	
30.34609	1.93655	0.001	1.4	5	1	
35.39617	2.20528	0.001	1.6	11	1	
37.90447	3.48655	0.001	0.7	5	1	
35.50474	3.91904	0.001	0.2	1	2	
17.25783	2.05437	0.001	0.3	5	1	
19.69014	2.36188	0.001	0.1	5	1	
20.0051	2.52893	0.001	0.1	4	1	
19.42789	2.43614	0.001	0.1	5	1	
20.62691	2.77011	0.001	0.1	5	1	
19.64337	2.73078	0.001	0	2	1	
20.84222	2.95563	0.001	0.1	0	1	
22.80579	3.08718	0.001	0.3	1	1	
11.99497	1.65347	0.001	0.9	5	1	
11.988	1.32588	0.001	1.8	8	1	
12.73683	1.71018	0.001	1.9	18	1	
14.21934	1.26959	0.001	1.8	7	1	
13.69218	1.40789	0.001	1.5	2	1	
83.2998	14.46565	0.01	0.1	0	1	
87.26602	13.70837	0.01	0.2	0	14	
17.10.2019	12:00:00					
3.07						
13.72						
432.28485	11.06793	0.01	0	2	3	
523.02453	12.18807	0.01	0	6	5	
450.14532	11.0543	0.01	0.1	3	5	
458.69906	11.1937	0.01	0	0	4	
477.37945	12.49388	0.01	0	0	5	
638.66436	16.39026	0.01	0	1	5	
425.08917	11.08136	0.01	0	1	5	
624.83813	15.32911	0.01	0	0	8	
477.20806	9.77246	0.01	0	0	7	
535.62878	12.91403	0.01	0	0	10	
672.78643	21.28865	0.01	0.1	5	12	
92.05175	0.92468	0.001	0.9	80	10	
97.29836	3.41526	0.001	0.3	13	1	
107.74748	4.43856	0.001	0.2	6	1	
110.13153	4.31688	0.001	0	0	1	
110.18437	3.537	0.001	0.5	9	1	
117.85053	4.66607	0.001	0.3	0	1	
40.36505	2.19913	0.001	0.4	8	0	
34.42424	1.73343	0.001	0.4	3	0	
36.55112	1.78639	0.001	0.2	17	1	
39.92641	0.8165	0.001	1.1	25	0	
37.88293	0.67407	0.001	0.6	37	1	
40.44314	0.82063	0.001	1.3	28	0	
43.50701	1.76324	0.001	0.2	3	1	
37.29217	0.86122	0.001	1.1	40	1	
39.3673	2.98685	0.001	0.8	13	1	
50.47206	3.52565	0.001	0.4	17	1	
56.55312	4.29954	0.001	0	5	1	
59.85657	4.38383	0.001	0.6	10	1	
61.09708	5.28315	0.001	0.3	2	1	
63.08853	4.96931	0.001	0	8	2	
21.86642	2.13813	0.001	0.2	1	0	
24.47871	2.37209	0.001	0.9	16	1	
25.60898	1.58901	0.001	0.6	20	1	
31.01158	1.26735	0.001	0.9	9	1	
28.29144	1.64375	0.001	1.2	0	1	
28.92341	1.77758	0.001	0.5	5	1	
27.33239	2.16004	0.001	1.4	7	1	
30.43134	1.29704	0.001	0.2	28	1	
35.81604	2.43344	0.001	1.5	7	1	
37.30616	3.60041	0.001	0.9	5	1	
34.78157	3.76616	0.001	0.7	8	1	
17.03553	2.35385	0.001	1.7	8	1	
19.87908	2.34427	0.001	0.1	5	1	
19.67338	2.29162	0.001	1.1	13	1	
20.36363	3.06248	0.001	0.5	11	1	
20.74279	2.79158	0.001	1.4	17	1	
20.25147	2.66839	0.001	1.6	18	1	
20.66846	1.71308	0.001	1.5	0	1	
23.63813	3.71143	0.001	1.8	4	1	
12.66815	1.8151	0.001	1	10	1	
12.62823	2.04259	0.001	1.9	18	1	
12.86251	1.70894	0.001	1.8	4	1	
14.66457	2.2005	0.001	1.2	17	1	
13.27679	1.53766	0.001	1	3	1	
83.82218	15.49218	0.01	0	1	1	
88.20767	14.91602	0.01	0	0	14	
17.10.2019	18:00:00					
2.81						
13.69						
272.9176	4.57888	0.01	0	1	2	
315.20046	5.01799	0.01	0.1	0	4	
304.67675	5.28549	0.01	0.1	6	3	
296.43823	4.76916	0.01	0	5	3	
323.32485	5.43684	0.01	0	2	5	
408.72363	7.01776	0.01	0	0	3	
299.76052	5.57238	0.01	0	0	4	
435.15759	8.20362	0.01	0	3	6	
345.66256	5.91837	0.01	0	2	5	
377.83953	7.8357	0.01	0	3	7	
596.1463	17.29946	0.01	0	3	10	
810.55773	26.90937	0.01	0	0	8	
91.37034	3.33766	0.001	0.1	1	13	
101.77617	3.19372	0.001	0.3	16	1	
104.89102	4.09603	0.001	0	6	1	
105.77994	4.13767	0.001	0	2	1	
113.77865	4.97493	0.001	0.1	7	1	
28.07914	1.26193	0.001	0	8	0	
26.01643	1.17933	0.001	0.1	13	0	
26.4633	0.55811	0.001	0.6	20	0	
27.67684	0.82749	0.001	1.6	58	0	
26.56392	-0.00195	0.001	1.3	189	1	
31.83456	0.39422	0.001	0.8	3	0	
34.13206	0.98362	0.001	0.4	1	1	
28.38302	0.6887	0.001	0.4	3	1	
33.11445	1.07444	0.001	0.6	28	1	
47.65675	3.2774	0.001	1.3	19	1	
52.32278	3.54237	0.001	0.1	3	1	
55.41693	4.47532	0.001	0.3	2	1	
57.84305	4.76036	0.001	0.1	2	1	
60.57352	4.87337	0.001	0.4	3	1	
17.49523	1.27967	0.001	0	5	0	
18.16839	1.09931	0.001	1.6	26	0	
19.4172	0.80124	0.001	0.2	27	0	
25.53427	1.22066	0.001	1.4	54	1	
22.83622	1.49667	0.001	1.2	19	1	
23.22399	1.65952	0.001	0.2	5	0	
22.60308	1.79002	0.001	0.3	13	1	
26.58744	1.92561	0.001	1.9	22	1	
31.67196	2.04224	0.001	0.7	12	1	
34.4003	1.98522	0.001	1.1	1	1	
31.90837	2.46723	0.001	1.9	16	2	
14.32313	1.60258	0.001	0.6	16	1	
15.90817	1.3249	0.001	1.4	29	0	
15.95109	1.72915	0.001	0	7	0	
15.79992	1.58784	0.001	0.3	13	1	
18.09444	1.86528	0.001	0.4	7	1	
17.98002	2.18184	0.001	1.8	17	1	
19.88447	2.476	0.001	0.1	2	1	
21.98683	2.77621	0.001	1.9	19	1	
10.39208	1.41086	0.001	1.9	9	1	
10.34986	1.12154	0.001	2.3	23	1	
11.60219	1.50147	0.001	1.9	17	1	
14.45142	1.43864	0.001	1.8	29	1	
12.8241	1.76847	0.001	1.5	15	1	
77.6976	11.34395	0.01	0	0	1	
86.85594	12.40047	0.01	0.4	3	12	
18.10.2019	0:00:00					
2.54						
13.44						
274.31808	4.55093	0.01	0	0	2	
315.08435	5.18502	0.01	0	0	4	
294.31042	5.13616	0.01	0	0	3	
291.35504	4.60414	0.01	0	1	3	
311.1733	4.95978	0.01	0	1	4	
375.59609	5.52476	0.01	0	4	3	
261.47912	4.68471	0.01	0	0	3	
393.65597	7.64674	0.01	0	0	5	
270.77423	4.46324	0.01	0	3	4	
267.19509	4.53507	0.01	0	0	7	
514.48974	14.43951	0.01	0	0	9	
715.88073	23.56106	0.01	0	0	8	
84.84082	2.62349	0.001	0	2	12	
97.03379	2.71626	0.001	0.2	8	1	
101.10723	2.47379	0.001	0.4	9	1	
102.80966	1.98762	0.001	0.5	6	1	
111.34114	2.63016	0.001	0.5	1	1	
26.27379	-0.04696	0.001	1.6	238	0	
24.35163	-0.16414	0.001	1.5	123	0	
25.22373	1.01234	0.001	0.3	2	0	
25.11074	1.1869	0.001	0.1	7	0	
22.44421	0.85739	0.001	0.1	12	0	
26.60729	0.43111	0.001	1	18	0	
28.08935	0.3489	0.001	1.1	11	1	
20.60263	0.3854	0.001	0.7	6	1	
27.92693	0.73407	0.001	1.1	14	0	
44.48874	1.01447	0.001	1.3	40	1	
48.25962	3.13487	0.001	0	0	1	
50.76823	3.6696	0.001	0.1	2	1	
54.97711	4.22702	0.001	0	0	1	
59.39263	4.50018	0.001	0	0	1	
17.1899	1.03406	0.001	0	28	0	
17.29957	1.07887	0.001	0.1	14	0	
18.04664	1.26121	0.001	0.4	2	0	
21.62858	1.45032	0.001	0	2	0	
19.91346	1.45859	0.001	0.2	0	1	
18.87662	1.01698	0.001	0.8	3	0	
19.09747	0.92108	0.001	0.9	10	1	
23.97761	1.03647	0.001	1.6	11	1	
30.65775	1.90731	0.001	1.3	1	1	
33.90357	2.2338	0.001	1.1	4	1	
31.59118	2.05043	0.001	1.5	9	1	
13.81761	1.07803	0.001	3.1	37	1	
15.34645	1.50726	0.001	0	7	1	
14.45919	1.50558	0.001	0.3	4	0	
13.53574	1.37278	0.001	0	2	1	
15.83487	1.63315	0.001	0.1	0	1	
16.22525	1.81442	0.001	0.2	1	1	
17.91174	1.85036	0.001	0.8	5	1	
20.7194	1.95342	0.001	1	5	1	
100.05304	13.15151	0.01	0.1	0	1	
93.56685	11.85137	0.01	0.1	0	7	
103.17026	13.11181	0.01	0	0	10	
125.18862	15.66665	0.01	0.1	0	11	
122.27873	16.46451	0.01	0	0	13	
71.21441	10.38724	0.01	0	0	11	
79.26285	11.18484	0.01	0	0	12	
18.10.2019	6:00:00					
1.42						
12.94						
338.50915	7.26352	0.01	0	1	2	
389.97293	8.66272	0.01	0	0	4	
344.63159	7.77666	0.01	0	0	4	
351.98031	7.24908	0.01	0	0	3	
368.10989	7.1321	0.01	0	1	4	
454.94155	8.03371	0.01	0	1	4	
303.57629	5.94355	0.01	0	0	4	
455.97723	9.07287	0.01	0	0	6	
311.39413	4.83964	0.01	0	0	5	
299.45709	4.60831	0.01	0	2	7	
506.21841	13.77024	0.01	0	0	10	
712.99334	22.59914	0.01	0	0	8	
83.02922	2.61284	0.001	0.1	1	12	
93.80246	2.94491	0.001	0.1	4	1	
97.43125	2.86519	0.001	0.2	8	1	
99.06241	2.56777	0.001	0.3	8	1	
107.58097	2.5965	0.001	0.5	8	1	
31.22573	1.02295	0.001	1.6	69	0	
26.94892	0.30846	0.001	1.1	6	0	
29.68527	0.01016	0.001	1.4	232	0	
31.66586	-0.10257	0.001	1.4	52	0	
26.9112	1.09691	0.001	0	4	0	
30.73725	1.40611	0.001	0	3	0	
31.54634	1.60137	0.001	0.2	3	0	
22.97175	0.97112	0.001	0	1	1	
27.88514	1.55791	0.001	0.1	6	0	
42.03759	2.6396	0.001	0	3	1	
47.0972	3.20935	0.001	0	1	1	
48.35502	3.46098	0.001	0.1	1	1	
51.10961	3.43562	0.001	0.3	4	1	
55.29068	3.11627	0.001	0.6	5	1	
18.30445	1.15525	0.001	1.9	32	0	
18.88625	0.26594	0.001	1.8	42	1	
20.39984	0.65112	0.001	1.5	0	0	
25.14272	0.8186	0.001	1.6	13	0	
22.96744	0.49595	0.001	1.9	57	1	
21.45469	1.41422	0.001	0.5	7	0	
20.06459	1.51694	0.001	0.2	3	1	
24.87218	2.09359	0.001	0.1	6	1	
30.40853	2.89187	0.001	0	3	1	
33.25444	3.26533	0.001	0	3	1	
30.16336	3.27473	0.001	0	3	1	
15.28183	1.75532	0.001	0.2	6	0	
16.68238	1.95901	0.001	0.1	2	1	
15.47974	1.71966	0.001	0.2	5	1	
14.59154	1.39773	0.001	0.6	4	1	
16.46751	1.32968	0.001	1	7	1	
16.35238	1.01743	0.001	1.7	13	1	
18.42837	2.11175	0.001	0.4	1	1	
20.9964	2.36245	0.001	0.2	2	1	
11.47801	1.40626	0.001	0.3	9	1	
10.68395	1.41929	0.001	0	7	0	
11.221	1.5376	0.001	0.1	5	1	
13.39929	1.82042	0.001	0	5	1	
12.43841	1.82415	0.001	0.3	3	1	
76.84611	12.60199	0.01	0	0	1	
82.20845	12.43496	0.01	0.2	0	12	
18.10.2019	12:00:00					
1.53						
13.74						
355.84567	8.31237	0.01	0	0	3	
440.42739	10.29673	0.01	0	0	4	
373.37713	8.89946	0.01	0	0	4	
377.7322	8.05233	0.01	0	0	3	
395.49264	8.31265	0.01	0	0	5	
478.97131	9.86173	0.01	0	0	4	
339.42123	7.56668	0.01	0	0	4	
487.84799	10.70833	0.01	0	0	6	
324.62622	5.56611	0.01	0	0	5	
314.86288	5.26346	0.01	0	1	8	
518.39727	13.27464	0.01	0.1	1	10	
708.78302	20.93143	0.01	0	0	8	
83.57855	1.95656	0.001	0.2	24	12	
92.41467	3.15936	0.001	0.1	0	1	
96.01554	3.39527	0.001	0	3	1	
96.61211	3.77528	0.001	0.3	13	1	
103.26015	3.90201	0.001	0.1	2	1	
33.07167	1.94694	0.001	0.5	0	0	
29.06809	1.61251	0.001	0.1	2	0	
29.41009	0.80002	0.001	1.4	32	0	
30.67625	0.83375	0.001	0.9	17	0	
28.69487	0.18063	0.001	1.2	51	1	
33.32173	0.62466	0.001	1.4	24	0	
33.50702	1.02892	0.001	0.4	0	1	
24.27569	0.46835	0.001	0.7	20	1	
29.13871	1.45214	0.001	1	21	1	
42.66055	2.43378	0.001	0.1	7	1	
47.4321	3.03855	0.001	0	2	1	
48.68834	3.58902	0.001	0.1	0	1	
50.68943	3.61035	0.001	0.2	3	1	
54.08404	3.93356	0.001	0	1	1	
18.96082	1.76776	0.001	0.4	7	0	
19.7852	1.77882	0.001	0.1	1	0	
21.64625	0.74326	0.001	1.9	23	0	
27.21435	0.51	0.001	1.3	23	1	
23.78937	1.73687	0.001	0.3	3	1	
22.64219	1.96205	0.001	1	13	0	
20.10803	1.2287	0.001	0.9	11	1	
25.11722	2.58206	0.001	1	16	1	
30.27274	3.11935	0.001	0	3	1	
32.70878	3.45138	0.001	0.2	0	1	
29.48445	3.33379	0.001	0.2	4	1	
14.7125	1.5558	0.001	0.1	8	0	
16.63367	1.51263	0.001	1.1	7	1	
15.69093	1.06075	0.001	1.8	12	1	
16.22173	1.38722	0.001	1.6	28	1	
17.30727	1.76526	0.001	1.2	20	1	
16.31141	1.80818	0.001	0.6	4	1	
17.52353	2.01345	0.001	0.2	9	1	
19.75159	1.71654	0.001	0	18	1	
10.77297	1.41568	0.001	1.8	16	1	
10.60099	1.60352	0.001	2.6	16	1	
11.30588	1.46543	0.001	0	4	1	
13.25238	1.80669	0.001	0.2	4	1	
12.16611	1.64767	0.001	0.3	6	1	
74.06001	12.89835	0.01	0.2	0	1	
81.25647	13.01512	0.01	0.2	0	13	
18.10.2019	18:00:00					
6.26						
13.69						
225.22569	3.26982	0.01	0	1	2	
247.61	3.56517	0.01	0	6	3	
241.00129	3.88482	0.01	0	0	3	
234.21994	3.44806	0.01	0	1	3	
248.78823	3.67943	0.01	0	0	4	
296.60598	4.24016	0.01	0	0	3	
206.49642	3.1606	0.01	0	1	2	
331.04449	5.32034	0.01	0	1	4	
206.25935	2.64407	0.01	0	7	3	
197.53941	2.57562	0.01	0	0	5	
429.11526	9.96716	0.01	0	1	8	
628.69567	18.14349	0.01	0	1	6	
77.45063	2.19823	0.001	0.1	19	11	
87.89033	2.8711	0.001	0	5	1	
92.2206	3.2099	0.001	0	9	1	
93.1148	3.19185	0.001	0.4	2	1	
99.50777	3.03591	0.001	0.4	4	1	
19.6456	0.13461	0.001	0.3	181	0	
19.73017	0.43684	0.001	0.1	4	0	
19.75022	-0.201	0.001	1.9	160	0	
19.54164	0.4299	0.001	0.8	18	0	
18.41611	0.51487	0.001	0.2	31	0	
23.42419	1.22662	0.001	0	24	0	
23.59215	0.38507	0.001	1.8	71	0	
15.53498	0.39925	0.001	0.5	4	1	
22.25286	0.19796	0.001	1.6	111	0	
38.38003	0.98591	0.001	0.7	16	1	
44.53689	0.86138	0.001	1.9	51	1	
46.45395	2.43597	0.001	1.1	32	1	
47.51705	3.34058	0.001	0.2	4	1	
52.11145	3.42064	0.001	0	3	1	
13.81642	0.84024	0.001	0.5	15	0	
14.42346	0.64547	0.001	1.8	44	0	
15.68766	0.75248	0.001	1.9	42	0	
18.80755	0.91152	0.001	1.9	58	0	
17.09227	0.97752	0.001	0.3	24	1	
15.88476	0.80561	0.001	0.4	5	0	
16.02826	1.52617	0.001	1.6	6	1	
21.10835	1.41739	0.001	1	10	1	
27.96267	2.55066	0.001	1.1	25	1	
30.60475	2.48413	0.001	0.4	4	1	
27.88164	2.29236	0.001	0.3	14	1	
12.6732	0.82901	0.001	1.8	17	0	
13.9728	1.04192	0.001	0.8	3	0	
12.57506	1.27826	0.001	1.7	18	0	
11.37845	1.16196	0.001	1.3	13	0	
13.8398	1.28977	0.001	1.9	21	1	
14.22606	1.40262	0.001	2.1	25	1	
17.24441	1.10292	0.001	1	3	1	
19.65038	1.16134	0.001	1.3	11	1	
91.15406	9.99958	0.01	0.6	7	1	
82.89246	8.95069	0.01	0.2	3	7	
90.95326	10.17699	0.01	0.2	0	9	
110.79648	11.85344	0.01	0.7	3	10	
111.50915	14.23696	0.01	0.8	6	12	
65.63591	8.38177	0.01	0	0	10	
76.67993	9.84853	0.01	0.1	0	11	
19.10.2019	0:00:00					
1.05						
13.48						
260.45434	4.20086	0.01	0	1	2	
278.03002	4.02209	0.01	0	0	3	
254.10049	3.76427	0.01	0	0	3	
253.60504	4.01448	0.01	0	0	3	
253.81922	4.09901	0.01	0	0	4	
310.75161	4.62393	0.01	0	0	3	
198.57255	2.90455	0.01	0	0	2	
298.06246	4.21965	0.01	0	1	3	
183.52105	2.17264	0.01	0	1	3	
180.58898	2.14659	0.01	0	0	5	
380.22195	8.43907	0.01	0	0	7	
587.29528	16.8361	0.01	0	0	6	
706.47369	19.59908	0.01	0	0	10	
83.91846	1.75813	0.001	0	18	10	
86.37982	2.79859	0.001	0	3	1	
85.08139	2.67884	0.001	0	3	1	
89.65917	3.04877	0.001	0	2	1	
22.58103	0.98462	0.001	0.2	14	0	
20.04923	0.70555	0.001	0	8	0	
20.34008	1.58179	0.001	1.6	8	0	
20.9032	0.7455	0.001	0.4	2	0	
14.95652	1.27612	0.001	1.5	8	0	
20.91125	0.76634	0.001	0.1	4	0	
20.55901	0.51616	0.001	0.3	8	2	
14.601	0.49001	0.001	0.1	5	0	
20.62226	0.88745	0.001	0.1	2	0	
34.68335	1.48896	0.001	0.3	9	1	
39.81187	1.5173	0.001	0.7	11	0	
40.05634	1.25193	0.001	1.1	7	1	
42.08882	1.7712	0.001	0.7	0	1	
46.73666	1.94483	0.001	0.7	1	1	
15.52283	0.66978	0.001	0.1	13	0	
15.93391	0.70555	0.001	2.2	51	0	
16.46187	1.0824	0.001	0.1	15	0	
15.92132	0.95156	0.001	1.6	13	1	
14.87652	0.75492	0.001	0.2	3	1	
13.92298	0.46168	0.001	1	7	0	
14.19962	0.34465	0.001	1.4	9	1	
20.52839	0.91417	0.001	1.1	1	1	
26.30883	1.10492	0.001	1.4	11	1	
29.41183	1.24612	0.001	1.3	18	1	
26.26124	2.16398	0.001	0.3	3	1	
13.05841	0.90175	0.001	0.2	7	1	
13.59565	1.04103	0.001	0	7	0	
12.14367	1.01084	0.001	0.1	5	0	
10.57181	0.90603	0.001	0	7	1	
12.09896	1.1643	0.001	0.1	6	0	
13.54511	0.87868	0.001	1.2	0	1	
16.31176	0.98042	0.001	1.6	8	1	
20.01628	1.17227	0.001	1.6	18	1	
87.86072	9.9888	0.01	0	0	0	
79.98596	9.2134	0.01	0	0	7	
83.45693	9.52262	0.01	0.1	0	9	
105.29512	11.98713	0.01	0.1	0	10	
111.05999	13.61769	0.01	0.1	0	11	
63.40557	8.57027	0.01	0.1	0	10	
73.82028	9.9115	0.01	0.2	0	11	
19.10.2019	6:00:00					
-2.53						
12.97						
356.77902	8.6847	0.01	0	1	3	
416.58883	9.48795	0.01	0	0	4	
342.18923	7.56871	0.01	0	0	4	
345.38613	6.82162	0.01	0	0	3	
339.63412	6.7117	0.01	0	0	4	
408.60955	7.70208	0.01	0	0	3	
275.88204	5.09721	0.01	0	0	3	
367.78375	6.1292	0.01	0	0	4	
230.89808	2.88739	0.01	0	1	3	
213.43551	2.41947	0.01	0	1	6	
367.77368	7.17583	0.01	0	0	7	
580.86889	15.20067	0.01	0	0	6	
706.24835	19.65207	0.01	0	0	11	
82.75415	1.52273	0.001	0.1	26	11	
85.49315	2.74774	0.001	0	3	1	
84.50476	2.69735	0.001	0	3	1	
89.35231	3.06883	0.001	0	2	1	
30.29197	1.57889	0.001	0	19	0	
25.8447	1.46586	0.001	0.1	5	0	
26.01182	1.12133	0.001	0	2	0	
27.42388	1.29486	0.001	0	5	0	
24.94241	0.67967	0.001	0.3	13	1	
25.79833	0.15401	0.001	1.8	20	0	
