U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
06.02.2019	18:00:00 ! data and time
7.52 ! temperature c
13.69 ! External battery voltage V
708.00238	3.49435	0.1	0	0	7	
618.94213	2.79573	0.1	0	0	7	
826.22668	4.19302	0.1	0	0	8	
666.81799	2.91779	0.1	0	1	8	
648.64007	3.09834	0.1	0	0	7	
682.6051	3.30432	0.1	0	0	7	
635.94677	3.05658	0.1	0	0	7	
674.88018	3.27836	0.1	0	0	8	
688.14849	3.63877	0.1	0	0	8	
653.57995	3.41102	0.1	0	1	7	
707.94549	3.64254	0.1	0	0	9	
760.61376	4.11135	0.1	0	0	9	
407.00662	2.54836	0.1	0	1	7	
460.38995	2.85007	0.1	0	0	7	
475.57522	2.86213	0.1	0	0	7	
399.48931	2.29899	0.1	0	0	7	
394.57876	2.21181	0.1	0	1	8	
465.53976	2.59369	0.1	0	0	7	
505.9194	2.73975	0.1	0	1	7	
420.88061	2.26142	0.1	0	0	7	
409.89941	2.3592	0.1	0	0	7	
437.19628	2.42763	0.1	0	0	8	
463.92706	2.46249	0.1	0	0	9	
474.66308	2.59958	0.1	0	0	8	
463.86126	2.6913	0.1	0	0	9	
462.30856	2.66936	0.1	0	0	9	
270.23382	2.12066	0.1	0	0	7	
268.82943	2.0134	0.1	0	0	8	
259.28161	1.80178	0.1	0	0	8	
281.54537	1.88532	0.1	0	0	8	
306.95828	1.97938	0.1	0	0	7	
318.86331	2.08048	0.1	0	0	7	
282.54397	1.82538	0.1	0	0	8	
278.59002	1.81844	0.1	0	0	8	
287.31625	1.82017	0.1	0	0	8	
311.51156	1.97256	0.1	0	0	8	
318.21951	2.1028	0.1	0	1	9	
170.47949	1.58868	0.1	0	0	7	
189.35134	1.62567	0.1	0	0	7	
193.06228	1.53884	0.1	0	1	7	
191.78045	1.47433	0.1	0	0	8	
205.34973	1.53417	0.1	0	0	8	
190.29772	1.40467	0.1	0	0	8	
193.13853	1.45483	0.1	0	0	8	
192.83273	1.42945	0.1	0	0	9	
125.70517	1.23715	0.1	0	0	8	
128.38229	1.16231	0.1	0	0	8	
131.01965	1.1315	0.1	0	0	8	
133.1206	1.11955	0.1	0	0	8	
126.60768	1.04645	0.1	0	0	9	
86.3004	0.89918	0.1	0	0	8	
88.19358	0.87936	0.1	0	0	9	
09.02.2019	18:00:00					
7.19						
13.71						
571.47442	2.83462	0.1	0	0	6	
590.55249	2.91914	0.1	0	0	6	
661.04394	3.31721	0.1	0	0	6	
637.05529	3.27059	0.1	0	0	6	
651.85192	3.19068	0.1	0	0	7	
654.24859	3.22224	0.1	0	0	6	
585.76416	2.60021	0.1	0	1	6	
744.29125	3.68702	0.1	0	0	7	
630.8302	2.69745	0.1	0	0	7	
606.72778	2.8341	0.1	0	1	7	
647.07098	3.06947	0.1	0	0	7	
607.75469	2.85283	0.1	0	0	7	
638.32861	3.01831	0.1	0	1	7	
652.9873	3.36754	0.1	0	0	7	
620.79473	3.15131	0.1	0	0	7	
663.67755	3.32468	0.1	0	0	8	
708.77453	3.74839	0.1	0	0	8	
390.3927	2.38334	0.1	0	0	6	
439.43688	2.64834	0.1	0	0	7	
450.56192	2.64552	0.1	0	0	7	
385.47064	2.16693	0.1	0	1	6	
380.55545	2.17183	0.1	0	1	7	
439.0223	2.37512	0.1	0	4	7	
474.47567	2.57226	0.1	0	0	7	
405.6239	2.17652	0.1	0	0	7	
398.3132	2.24535	0.1	0	1	7	
421.94073	2.35254	0.1	0	0	7	
441.55865	2.34038	0.1	0	0	8	
450.56729	2.45708	0.1	0	1	7	
444.14797	2.56449	0.1	0	0	8	
441.10565	2.54653	0.1	0	0	8	
267.12625	2.05619	0.1	0	0	6	
263.74209	1.9548	0.1	0	0	7	
253.846	1.76797	0.1	0	0	7	
269.82952	1.75663	0.1	0	1	7	
292.80108	1.84013	0.1	0	1	7	
303.98348	1.95892	0.1	0	0	7	
276.94451	1.74778	0.1	0	0	7	
273.19589	1.75458	0.1	0	1	8	
281.22213	1.79278	0.1	0	0	7	
300.94311	1.91085	0.1	0	1	8	
306.4331	1.95421	0.1	0	0	8	
169.68605	1.50852	0.1	0	2	7	
184.3966	1.52387	0.1	0	0	7	
186.82345	1.52077	0.1	0	1	7	
185.54342	1.37965	0.1	0	0	7	
199.02961	1.45577	0.1	0	0	8	
188.57362	1.3549	0.1	0	0	7	
191.40882	1.39081	0.1	0	0	8	
191.4134	1.43948	0.1	0	4	8	
123.91487	1.2219	0.1	0	2	7	
125.90615	1.11338	0.1	0	0	7	
128.8076	1.09703	0.1	0	0	7	
131.29565	1.05571	0.1	0	1	8	
126.83796	1.01553	0.1	0	1	8	
86.31681	0.86255	0.1	0	0	8	
88.3148	0.85874	0.1	0	0	8	
10.02.2019	0:00:00					
3.83						
13.62						
592.73168	2.88072	0.1	0	1	6	
612.25219	3.01492	0.1	0	0	7	
681.39166	3.36678	0.1	0	0	7	
660.11437	3.35156	0.1	0	0	6	
672.81054	3.30066	0.1	0	0	7	
685.36358	3.42493	0.1	0	0	7	
605.87603	2.75829	0.1	0	0	7	
786.00683	3.93949	0.1	0	0	7	
654.2326	2.85221	0.1	0	0	7	
630.79248	2.98477	0.1	0	0	7	
667.3858	3.31629	0.1	0	0	7	
625.18371	3.08708	0.1	0	1	7	
660.05322	3.28649	0.1	0	0	8	
674.9522	3.56792	0.1	0	1	7	
639.96514	3.34031	0.1	0	0	7	
687.01446	3.52533	0.1	0	0	8	
737.42767	3.92981	0.1	0	1	9	
402.0689	2.49617	0.1	0	0	6	
452.86392	2.77703	0.1	0	0	7	
466.25473	2.75696	0.1	0	0	7	
397.05566	2.23342	0.1	0	0	7	
391.60266	2.16759	0.1	0	0	8	
454.49984	2.48226	0.1	0	1	7	
492.83905	2.66716	0.1	0	0	7	
417.68942	2.26003	0.1	0	0	7	
407.89498	2.3607	0.1	0	0	7	
432.00335	2.42431	0.1	0	0	7	
455.59796	2.45846	0.1	0	0	8	
466.13836	2.56437	0.1	0	0	8	
457.43536	2.68601	0.1	0	0	8	
454.0263	2.62966	0.1	0	0	8	
270.30206	2.11878	0.1	0	0	7	
268.25631	2.03896	0.1	0	0	7	
258.43341	1.82738	0.1	0	0	7	
277.07345	1.88954	0.1	0	1	7	
301.32672	1.95749	0.1	0	0	7	
313.24606	2.04937	0.1	0	1	7	
281.4699	1.81458	0.1	0	0	8	
277.44656	1.81876	0.1	0	0	8	
285.68759	1.81322	0.1	0	0	8	
307.68862	1.95793	0.1	0	0	8	
313.94332	2.02928	0.1	0	0	9	
170.74176	1.55236	0.1	0	0	7	
187.41142	1.57699	0.1	0	0	7	
190.63629	1.50087	0.1	0	0	7	
189.13888	1.43235	0.1	0	0	7	
202.6762	1.4879	0.1	0	0	8	
190.24902	1.38545	0.1	0	0	8	
192.83732	1.42879	0.1	0	0	8	
192.77819	1.41648	0.1	0	0	9	
124.68034	1.21777	0.1	0	0	7	
127.10308	1.13887	0.1	0	0	8	
129.72462	1.11411	0.1	0	0	8	
132.29124	1.10642	0.1	0	0	8	
126.99675	1.03639	0.1	0	0	9	
86.02869	0.88335	0.1	0	0	8	
87.96938	0.86778	0.1	0	0	8	
10.02.2019	6:00:00					
2.58						
12.95						
635.43414	3.26207	0.1	0	1	7	
658.02099	3.4029	0.1	0	1	7	
732.15161	3.77635	0.1	0	0	7	
709.55859	3.76414	0.1	0	1	7	
725.13348	3.64759	0.1	0	1	7	
745.69079	3.74324	0.1	0	0	7	
648.90332	2.98168	0.1	0	1	7	
87.39722	0.39491	0.01	0	18	8	
70.52002	0.28503	0.01	0	4	1	
68.60507	0.3126	0.01	0	3	1	
71.85858	0.32555	0.01	0	1	1	
66.91872	0.27268	0.01	0	5	1	
70.99118	0.2492	0.01	0	3	1	
72.7598	0.24898	0.01	0	0	1	
68.69671	0.21756	0.01	0	3	1	
74.36392	0.24605	0.01	0	8	1	
80.36903	0.29176	0.01	0	9	1	
42.38353	0.27161	0.01	0	1	0	
47.95267	0.30199	0.01	0	2	1	
49.60288	0.30852	0.01	0	2	1	
41.67995	0.24175	0.01	0	3	1	
41.12311	0.23247	0.01	0	4	1	
48.40382	0.26249	0.01	0	2	1	
52.78121	0.27628	0.01	0	2	1	
43.99556	0.21999	0.01	0	3	1	
42.73873	0.22102	0.01	0	2	1	
45.44874	0.20287	0.01	0	3	1	
48.37331	0.1853	0.01	0	2	1	
49.62688	0.20606	0.01	0	1	1	
48.40647	0.22816	0.01	0	1	1	
48.11122	0.21783	0.01	0	4	1	
27.72105	0.15932	0.01	0	7	1	
27.55658	0.21137	0.01	0	1	1	
26.52452	0.18717	0.01	0	1	1	
28.86011	0.1933	0.01	0	2	1	
31.57677	0.19845	0.01	0	0	1	
32.88085	0.21076	0.01	0	1	1	
29.00649	0.1844	0.01	0	2	1	
28.57924	0.18015	0.01	0	1	1	
29.40836	0.18186	0.01	0	1	1	
31.96545	0.19703	0.01	0	0	1	
32.72783	0.202	0.01	0	1	1	
17.15201	0.14846	0.01	0	1	1	
19.10624	0.14038	0.01	0	1	1	
19.55874	0.12468	0.01	0	1	1	
19.40632	0.1088	0.01	0	1	1	
20.8384	0.10867	0.01	0	1	1	
19.28874	0.10718	0.01	0	0	1	
19.50276	0.14301	0.01	0	1	1	
19.46426	0.14242	0.01	0	2	1	
12.52857	0.11735	0.01	0	0	1	
12.81576	0.11107	0.01	0	4	1	
13.09231	0.10992	0.01	0	1	1	
13.30645	0.10467	0.01	0	2	1	
12.65096	0.09744	0.01	0	3	1	
84.81382	0.88308	0.1	0	0	1	
86.77986	0.86507	0.1	0	0	9	
10.02.2019	12:00:00					
2.42						
13.02						
659.18792	3.27885	0.1	0	1	7	
682.44567	3.51182	0.1	0	0	8	
761.31817	3.91868	0.1	0	0	7	
735.62957	3.9085	0.1	0	0	7	
753.6925	3.84538	0.1	0	0	8	
776.03186	3.94889	0.1	0	0	8	
673.55712	3.15096	0.1	0	1	7	
91.46746	0.43621	0.01	0	15	10	
73.65674	0.33068	0.01	0.2	27	1	
70.98756	0.21317	0.01	0	15	1	
74.74217	0.32644	0.01	0	2	1	
69.26458	0.22802	0.01	0	2	1	
73.8647	0.23757	0.01	0	0	1	
75.46028	0.26721	0.01	0	4	1	
71.46944	0.23378	0.01	0	8	1	
77.45969	0.26584	0.01	0	10	1	
83.62109	0.45174	0.01	0	0	1	
43.54074	0.27835	0.01	0	2	1	
49.36449	0.30933	0.01	0	2	1	
51.15952	0.30751	0.01	0	3	1	
42.78149	0.24429	0.01	0	2	1	
42.10764	0.21152	0.01	0	7	1	
49.91115	0.27026	0.01	0	2	1	
54.62913	0.18832	0.01	0.1	38	1	
45.33531	0.21312	0.01	0	2	1	
43.68283	0.31757	0.01	0	0	1	
46.72687	0.18215	0.01	0	3	1	
49.99524	0.21077	0.01	0	1	1	
51.19622	0.23206	0.01	0	1	1	
49.81897	0.22633	0.01	0	2	1	
49.60887	0.21863	0.01	0	7	1	
28.07467	0.22817	0.01	0	2	1	
27.8937	0.21256	0.01	0	5	1	
26.88482	0.19145	0.01	0	3	1	
29.40156	0.18648	0.01	0	0	1	
32.52235	0.32959	0.01	0.1	8	1	
33.6584	0.18148	0.01	0	2	1	
29.5381	0.14535	0.01	0	2	1	
28.89343	0.25199	0.01	0	2	1	
29.86657	0.14495	0.01	0	2	1	
32.5814	0.15244	0.01	0	4	1	
33.45946	0.18228	0.01	0	2	1	
17.17699	0.1603	0.01	0	0	1	
19.27256	0.16378	0.01	0	3	1	
19.72138	0.22762	0.01	0	19	1	
19.63694	0.14363	0.01	0	1	1	
21.09878	0.15191	0.01	0	2	1	
19.41466	0.13623	0.01	0	2	1	
19.55294	0.14884	0.01	0	4	1	
19.5351	0.13911	0.01	0	0	1	
12.58291	0.10648	0.01	0	3	1	
12.8382	0.10727	0.01	0	2	1	
13.09816	0.10144	0.01	0	0	1	
13.31145	0.09588	0.01	0	4	1	
12.61583	0.07664	0.01	0	3	1	
84.01428	0.88071	0.1	0	0	1	
85.98928	0.86613	0.1	0	0	10	
10.02.2019	18:00:00					
4.75						
13.75						
633.57019	3.25635	0.1	0	0	7	
661.58264	3.4681	0.1	0	1	7	
739.95123	3.90248	0.1	0	1	7	
712.37268	3.84821	0.1	0	1	7	
732.97149	3.79023	0.1	0	0	7	
745.34082	3.83638	0.1	0	0	7	
661.4812	3.14004	0.1	0	1	7	
86.98334	0.47835	0.01	0	3	8	
72.10765	0.32788	0.01	0	5	1	
69.14315	0.33538	0.01	0	1	1	
72.40312	0.34984	0.01	0	3	1	
67.45309	0.31931	0.01	0	1	1	
72.15402	0.34766	0.01	0	0	1	
72.61176	0.38414	0.01	0	1	1	
69.66287	0.36514	0.01	0	0	1	
75.07905	0.37189	0.01	0	0	1	
80.18243	0.39934	0.01	0	2	1	
42.6074	0.2279	0.01	0	4	0	
48.31098	0.24123	0.01	0	0	1	
49.80153	0.23913	0.01	0	4	1	
42.04341	0.24559	0.01	0	2	1	
41.40424	0.26025	0.01	0	4	1	
48.61331	0.28391	0.01	0	2	1	
53.18935	0.28349	0.01	0	10	1	
44.75518	0.22822	0.01	0	0	1	
43.02241	0.23857	0.01	0	7	1	
45.75357	0.21941	0.01	0	4	1	
48.74268	0.21749	0.01	0	1	1	
49.64818	0.22973	0.01	0	7	1	
48.37957	0.20136	0.01	0	10	1	
48.33852	0.21233	0.01	0	1	1	
28.00495	0.17351	0.01	0	1	1	
27.66689	0.13435	0.01	0.1	8	1	
26.61748	0.1307	0.01	0.1	14	1	
28.81629	0.20802	0.01	0	4	1	
31.61586	0.16356	0.01	0.1	37	1	
32.87858	0.19554	0.01	0	1	1	
29.25384	0.14629	0.01	0	10	1	
28.55351	0.16402	0.01	0	2	1	
29.46481	0.16504	0.01	0	0	1	
31.86543	0.20157	0.01	0	4	1	
32.70335	0.22219	0.01	0	4	1	
17.21009	0.18262	0.01	0	14	1	
19.10151	0.14098	0.01	0.1	0	1	
19.48977	0.09786	0.01	0.1	22	1	
19.35653	0.0964	0.01	0.1	5	1	
20.81611	0.13867	0.01	0	6	1	
19.32339	0.10138	0.01	0	2	1	
19.48161	0.109	0.01	0	16	1	
19.32817	0.16576	0.01	0	3	1	
12.59144	0.20359	0.01	0.6	41	1	
12.77013	0.11617	0.01	0	1	1	
13.0142	0.10773	0.01	0	0	1	
13.20697	0.09997	0.01	0	2	1	
12.62981	0.10022	0.01	0	0	1	
84.40575	0.89892	0.1	0	5	1	
86.31847	0.81848	0.1	0	2	9	
11.02.2019	0:00:00					
2.7						
13.51						
645.79284	3.25586	0.1	0	0	7	
666.69512	3.39308	0.1	0	1	7	
747.3446	3.86079	0.1	0	0	7	
721.67797	3.7958	0.1	0	0	7	
737.4591	3.89334	0.1	0	1	7	
758.40979	3.95657	0.1	0	0	7	
666.76794	3.23155	0.1	0	0	7	
88.8662	0.51526	0.01	0.1	2	8	
72.95202	0.34198	0.01	0	4	1	
70.40231	0.34923	0.01	0	1	1	
73.60918	0.35581	0.01	0	1	1	
68.765	0.33522	0.01	0	0	1	
72.90729	0.35592	0.01	0	1	1	
74.10176	0.38578	0.01	0	1	1	
70.53446	0.36228	0.01	0	0	0	
76.17875	0.38519	0.01	0	0	1	
81.74829	0.4302	0.01	0	1	1	
43.16762	0.24365	0.01	0	2	1	
48.87179	0.24901	0.01	0	2	1	
50.39098	0.2069	0.01	0	3	1	
42.60954	0.18079	0.01	0	0	1	
42.04473	0.19324	0.01	0	1	1	
49.37159	0.21129	0.01	0	3	1	
53.96157	0.21754	0.01	0	7	1	
45.24013	0.25888	0.01	0	4	1	
43.68534	0.26853	0.01	0	3	1	
46.57638	0.27123	0.01	0	3	1	
49.50593	0.27123	0.01	0	4	1	
50.41781	0.28035	0.01	0	4	1	
49.2232	0.28738	0.01	0	2	1	
49.14726	0.27795	0.01	0	3	1	
28.15527	0.2217	0.01	0	0	0	
27.88353	0.20928	0.01	0	0	1	
26.82564	0.18219	0.01	0	1	1	
29.16577	0.18226	0.01	0	1	1	
31.94402	0.19017	0.01	0	1	1	
33.23805	0.17558	0.01	0	3	1	
29.5072	0.13571	0.01	0	1	1	
28.97924	0.1515	0.01	0	0	1	
29.79407	0.14051	0.01	0	3	1	
32.331	0.14672	0.01	0	5	1	
33.12861	0.15235	0.01	0	8	1	
17.22103	0.16114	0.01	0	0	1	
19.1559	0.16387	0.01	0	1	1	
19.61485	0.15434	0.01	0	1	1	
19.45695	0.14552	0.01	0	3	1	
20.92456	0.15114	0.01	0	1	1	
19.42264	0.13717	0.01	0	2	1	
19.5586	0.11011	0.01	0	1	1	
19.48964	0.10091	0.01	0	1	1	
12.49138	0.0991	0.01	0	0	1	
12.78581	0.08603	0.01	0	3	1	
13.0423	0.07693	0.01	0	6	1	
13.282	0.08187	0.01	0	12	1	
12.65197	0.09029	0.01	0	3	1	
84.05933	0.87009	0.1	0	0	1	
86.09933	0.85462	0.1	0	0	9	
11.02.2019	6:00:00					
1.36						
12.92						
698.24468	3.608	0.1	0	0	7	
717.90338	3.82492	0.1	0	0	8	
804.79522	4.31159	0.1	0	0	8	
777.88537	4.3092	0.1	0	0	8	
793.93768	4.23213	0.1	0	0	8	
83.47996	0.39499	0.01	0	0	8	
71.45516	0.27555	0.01	0	3	1	
98.82115	0.40674	0.01	0	2	2	
79.3108	-0.18567	0.01	0.2	16	1	
75.9394	-0.02397	0.01	0.1	211	1	
79.74962	0.28703	0.01	0	7	1	
73.5235	0.28293	0.01	0	6	1	
78.57723	0.40126	0.01	0	2	1	
80.05184	0.42834	0.01	0	1	1	
75.73752	0.3884	0.01	0	0	1	
82.25277	0.41797	0.01	0	1	1	
89.26862	0.47837	0.01	0	0	1	
45.61535	0.28833	0.01	0	0	1	
51.83508	0.31682	0.01	0	2	1	
53.83866	0.31173	0.01	0	2	1	
44.6976	0.2176	0.01	0	4	1	
44.07087	0.17607	0.01	0	4	1	
52.73777	0.21753	0.01	0	1	1	
58.29191	0.495	0.01	0	4	1	
47.7352	0.20924	0.01	0	1	1	
45.67401	0.12809	0.01	0.1	21	1	
49.12582	0.21383	0.01	0	8	1	
52.75138	0.34883	0.01	0	7	1	
53.99123	0.3163	0.01	0	3	1	
52.30904	0.32172	0.01	0	3	1	
52.09943	0.31215	0.01	0	2	1	
28.72295	0.22815	0.01	0	0	1	
28.54167	0.19089	0.01	0	6	1	
27.54589	0.14396	0.01	0	0	1	
30.47784	0.16944	0.01	0	1	1	
33.72427	0.45139	0.01	0.2	8	1	
35.16082	0.17682	0.01	0	6	1	
30.38484	0.19111	0.01	0	1	1	
29.52643	0.28999	0.01	0	13	1	
30.65635	0.19905	0.01	0	2	1	
33.67167	0.22017	0.01	0	2	1	
34.64783	0.22351	0.01	0	7	1	
17.23748	0.16072	0.01	0	0	1	
19.57445	0.16599	0.01	0	0	1	
20.17254	0.1191	0.01	0.2	34	1	
20.02584	0.14737	0.01	0	1	1	
21.577	0.14319	0.01	0	2	1	
19.6499	0.12094	0.01	0	1	1	
19.70032	0.13717	0.01	0	1	1	
19.69234	0.11027	0.01	0	0	1	
12.59892	0.0824	0.01	0	2	1	
12.87926	0.08606	0.01	0	2	1	
13.14185	0.08377	0.01	0	6	1	
13.37935	0.08383	0.01	0	5	1	
12.60192	0.07675	0.01	0	6	1	
82.75331	0.88993	0.1	0	0	1	
84.7442	0.86457	0.1	0	0	10	
11.02.2019	12:00:00					
4.84						
13.71						
721.77532	3.75514	0.1	0	1	8	
743.96929	3.93848	0.1	0	1	8	
83.97752	0.3922	0.01	0	11	8	
80.63792	0.40804	0.01	0	0	1	
82.46396	0.36766	0.01	0	2	1	
86.12614	0.33385	0.01	0	3	1	
74.20262	0.22394	0.01	0	2	1	
101.88285	0.39089	0.01	0	4	1	
82.50446	0.24875	0.01	0	7	1	
78.39613	0.27028	0.01	0	11	1	
82.24216	0.41894	0.01	0	1	1	
75.7929	0.39273	0.01	0	0	1	
81.58023	0.41956	0.01	0	1	1	
82.51422	0.46208	0.01	0	3	1	
79.01321	0.41169	0.01	0	1	1	
85.26412	0.44794	0.01	0	0	1	
92.82424	0.51812	0.01	0	1	1	
46.98987	0.31817	0.01	0	6	1	
53.48803	0.27179	0.01	0	0	1	
55.59911	0.25913	0.01	0	6	1	
46.13776	0.206	0.01	0	9	1	
45.3081	0.28729	0.01	0	2	1	
54.12652	0.30876	0.01	0	7	1	
60.22034	0.44922	0.01	0.1	18	1	
49.30074	0.279	0.01	0	1	1	
46.92878	0.27825	0.01	0	4	1	
50.41214	0.29073	0.01	0	4	1	
54.4451	0.27734	0.01	0	9	1	
55.58121	0.30203	0.01	0	5	1	
53.98589	0.29219	0.01	0	5	1	
53.85772	0.27109	0.01	0	2	1	
29.33236	0.17358	0.01	0	6	1	
29.10401	0.17949	0.01	0	0	1	
28.0851	0.16397	0.01	0	1	1	
31.07193	0.15731	0.01	0	6	1	
34.60039	0.17162	0.01	0	7	1	
35.97935	0.24588	0.01	0	2	1	
31.11755	0.21433	0.01	0	2	1	
30.31633	0.23902	0.01	0	14	1	
31.24835	0.15298	0.01	0.1	33	1	
34.33536	0.22565	0.01	0	2	1	
35.56324	0.23785	0.01	0	0	1	
17.38304	0.13998	0.01	0.1	16	1	
19.80782	0.17769	0.01	0	4	1	
20.54181	0.1629	0.01	0	11	1	
20.28762	0.11901	0.01	0	8	1	
21.93037	0.14571	0.01	0	12	1	
19.93623	0.11184	0.01	0	2	1	
19.9875	0.11385	0.01	0	3	1	
19.89442	0.12644	0.01	0	8	1	
12.6469	0.10227	0.01	0	6	1	
12.92225	0.10455	0.01	0	4	1	
13.19733	0.11109	0.01	0	0	1	
13.42034	0.1147	0.01	0	0	1	
12.65642	0.11447	0.01	0	13	1	
82.41123	0.84826	0.1	0	1	1	
84.48251	0.87048	0.1	0	1	11	
11.02.2019	18:00:00					
6.92						
13.75						
653.72827	3.44748	0.1	0	0	7	
673.38836	3.53858	0.1	0	1	7	
763.89672	4.07642	0.1	0	0	7	
731.98565	3.9598	0.1	0	1	7	
757.04278	3.93341	0.1	0	1	8	
767.67559	4.0122	0.1	0	0	8	
693.39471	3.32972	0.1	0	0	7	
90.84855	0.46834	0.01	0	12	8	
75.47377	0.30228	0.01	0	3	1	
73.02424	0.33658	0.01	0	7	1	
75.57321	0.35653	0.01	0	2	1	
70.31181	0.33077	0.01	0	2	1	
74.82628	0.33852	0.01	0	5	1	
75.98251	0.30346	0.01	0	12	1	
72.02297	0.22833	0.01	0	6	1	
78.56298	0.27016	0.01	0	6	1	
83.06896	0.31219	0.01	0	5	1	
43.90593	0.18899	0.01	0	12	1	
49.76213	0.27165	0.01	0	18	1	
51.13824	0.32311	0.01	0	2	1	
43.37503	0.25648	0.01	0	1	1	
43.11648	0.2672	0.01	0	6	1	
50.62985	0.28762	0.01	0	3	1	
55.10945	0.30478	0.01	0	0	1	
46.55641	0.26747	0.01	0	6	1	
44.88042	0.28914	0.01	0	11	1	
47.59429	0.27552	0.01	0	1	1	
50.557	0.2428	0.01	0	3	1	
51.36647	0.187	0.01	0	5	1	
50.07238	0.2129	0.01	0.1	8	1	
50.04257	0.24548	0.01	0	4	1	
28.58748	0.17836	0.01	0	3	1	
28.23248	0.19412	0.01	0	1	1	
27.21105	0.1139	0.01	0.1	35	1	
29.61084	0.18817	0.01	0	1	1	
32.62622	0.21571	0.01	0	1	1	
33.80488	0.23218	0.01	0	2	1	
30.02016	0.17847	0.01	0	4	1	
29.26481	0.14439	0.01	0.1	36	1	
30.02903	0.18293	0.01	0	0	1	
32.63278	0.20327	0.01	0	0	1	
33.42794	0.22551	0.01	0	13	1	
17.33131	0.15222	0.01	0.2	12	1	
19.36824	0.13588	0.01	0	9	1	
19.74848	-0.02553	0.01	0.6	129	1	
19.7637	0.17769	0.01	0.4	53	1	
21.13419	0.15692	0.01	0	3	1	
19.53793	0.14301	0.01	0	0	1	
19.59729	0.14784	0.01	0	4	1	
19.39536	0.11591	0.01	0	13	1	
12.49906	0.06271	0.01	0.4	95	1	
12.83273	0.08504	0.01	0	23	1	
13.06346	0.09479	0.01	0	1	1	
13.31992	0.16893	0.01	0.4	43	1	
12.65358	0.08339	0.01	0.1	17	1	
83.66317	0.82275	0.1	0	3	1	
85.76824	0.84856	0.1	0	1	9	
12.02.2019	0:00:00					
3.71						
13.39						
669.5227	3.58811	0.1	0	1	7	
688.00909	3.5941	0.1	0	0	7	
775.14965	4.13682	0.1	0	1	7	
744.83142	4.08796	0.1	0	0	7	
765.66839	4.03782	0.1	0	0	8	
777.99401	4.09619	0.1	0	0	8	
697.71807	3.39697	0.1	0	0	7	
91.5806	0.49284	0.01	0.1	0	8	
75.75814	0.35822	0.01	0	2	1	
73.611	0.37602	0.01	0	2	1	
76.52481	0.38214	0.01	0	2	1	
71.70442	0.35747	0.01	0	1	1	
75.84769	0.37852	0.01	0	0	1	
77.39453	0.41257	0.01	0	0	1	
73.12769	0.38611	0.01	0	1	1	
79.3705	0.41083	0.01	0	0	1	
84.05585	0.43685	0.01	0	1	1	
44.57191	0.25609	0.01	0	1	1	
50.29655	0.25909	0.01	0	3	1	
51.75377	0.22004	0.01	0	5	1	
43.96166	0.19507	0.01	0	1	1	
43.71171	0.19894	0.01	0	1	1	
51.16733	0.22184	0.01	0	4	1	
55.56324	0.23088	0.01	0	6	1	
46.84424	0.2754	0.01	0	2	1	
45.40433	0.28148	0.01	0	2	1	
48.24157	0.29	0.01	0	3	1	
51.12404	0.286	0.01	0	3	1	
51.96549	0.29692	0.01	0	3	1	
50.7101	0.30234	0.01	0	3	1	
50.54982	0.29307	0.01	0	1	1	
28.77375	0.2258	0.01	0	0	0	
28.46344	0.17726	0.01	0	0	1	
27.56154	0.15037	0.01	0	3	1	
29.96025	0.16081	0.01	0	4	1	
32.83199	0.18846	0.01	0	3	1	
33.96974	0.22857	0.01	0	3	1	
30.18453	0.20012	0.01	0	2	1	
29.61021	0.19495	0.01	0	0	1	
30.35019	0.19255	0.01	0	1	1	
32.94247	0.21306	0.01	0	0	1	
33.64316	0.21701	0.01	0	1	1	
17.45989	0.16082	0.01	0	1	1	
19.41761	0.15789	0.01	0	1	1	
19.89882	0.14377	0.01	0	2	1	
19.73782	0.12589	0.01	0	2	1	
21.16635	0.11662	0.01	0	0	1	
19.62792	0.10504	0.01	0	0	1	
19.72973	0.1145	0.01	0	1	1	
19.59732	0.11389	0.01	0	2	1	
12.54555	0.08669	0.01	0	6	1	
12.83696	0.0834	0.01	0	7	1	
13.06063	0.10239	0.01	0	1	1	
13.26731	0.10898	0.01	0	3	1	
12.63562	0.10395	0.01	0	2	1	
83.41188	0.86233	0.1	0	0	1	
85.41564	0.84298	0.1	0	0	9	
12.02.2019	6:00:00					
3.53						
12.92						
663.28759	3.47763	0.1	0	1	7	
681.25299	3.60049	0.1	0	1	7	
767.35278	4.11357	0.1	0	0	7	
734.88397	4.0592	0.1	0	0	7	
754.65954	3.98773	0.1	0	1	8	
756.96838	3.95531	0.1	0	0	8	
682.23773	3.30483	0.1	0	0	7	
88.43914	0.50541	0.01	0.1	3	8	
74.11579	0.34353	0.01	0	2	1	
72.08389	0.35981	0.01	0	1	1	
75.36781	0.37298	0.01	0	3	1	
71.02699	0.34979	0.01	0	1	1	
74.9081	0.37232	0.01	0	2	1	
76.1407	0.4051	0.01	0	1	1	
72.05886	0.38246	0.01	0	1	1	
77.96011	0.40173	0.01	0	0	1	
82.01924	0.41774	0.01	0	1	1	
44.14905	0.2046	0.01	0	8	1	
49.66439	0.30513	0.01	0	0	1	
51.0036	0.33133	0.01	0	2	1	
43.37482	0.26631	0.01	0	4	1	
42.94597	0.25053	0.01	0	3	1	
50.14049	0.29067	0.01	0	2	1	
54.3945	0.30859	0.01	0	3	1	
46.19539	0.25474	0.01	0	3	1	
